DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
26/07/25;17:45:00;126.27;126.3;126.24;126.25;33390
26/07/25;18:00:00;126.25;126.33;126.24;126.32;41640
26/07/25;18:15:00;126.31;126.4;126.31;126.4;8080
26/07/25;18:30:00;126.4;126.47;126.36;126.43;43050
26/07/25;18:45:00;126.43;126.46;126.37;126.44;29620
27/07/25;09:45:00;126.25;126.25;126.25;126.25;2970
27/07/25;10:00:00;126.25;126.42;126.21;126.35;103700
27/07/25;10:15:00;126.35;126.35;126.15;126.16;81950
27/07/25;10:30:00;126.15;126.25;126.05;126.25;113930
27/07/25;10:45:00;126.25;126.29;126.21;126.26;29100
27/07/25;11:00:00;126.26;126.33;126.04;126.26;190650
27/07/25;11:15:00;126.25;126.25;126.16;126.19;19550
27/07/25;11:30:00;126.19;126.2;126.15;126.16;12230
27/07/25;11:45:00;126.16;126.24;126.16;126.2;15740
27/07/25;12:00:00;126.18;126.2;126;126.03;78140
27/07/25;12:15:00;126.04;126.09;125.98;125.99;129970
27/07/25;12:30:00;125.99;126;125.89;126;126530
27/07/25;12:45:00;126;126.06;125.97;126.05;22880
27/07/25;13:00:00;126.05;126.06;126.03;126.03;6440
27/07/25;13:15:00;126.03;126.2;126;126.14;76360
27/07/25;13:30:00;126.16;126.16;126.12;126.16;4430
27/07/25;13:45:00;126.15;126.18;126.13;126.18;13940
27/07/25;14:00:00;126.17;126.17;126.11;126.12;7610
27/07/25;14:15:00;126.12;126.13;126.08;126.1;10760
27/07/25;14:30:00;126.08;126.1;126.05;126.07;5940
27/07/25;14:45:00;126.07;126.07;126.04;126.04;13890
27/07/25;15:00:00;126.05;126.06;125.97;125.99;49950
27/07/25;15:15:00;125.98;126.07;125.98;126.07;19420
27/07/25;15:30:00;126.06;126.07;125.92;125.92;87380
27/07/25;15:45:00;125.92;125.94;125.9;125.93;78750
27/07/25;16:00:00;125.92;125.94;125.91;125.92;8140
27/07/25;16:15:00;125.94;125.94;125.91;125.93;37620
27/07/25;16:30:00;125.93;125.94;125.91;125.92;45580
27/07/25;16:45:00;125.93;125.94;125.93;125.93;27160
27/07/25;17:00:00;125.93;125.94;125.92;125.92;9880
27/07/25;17:15:00;125.94;125.94;125.92;125.92;20230
27/07/25;17:30:00;125.92;125.92;125.84;125.87;55360
27/07/25;17:45:00;125.87;125.91;125.82;125.84;58630
27/07/25;18:00:00;125.84;125.85;125.82;125.83;38300
27/07/25;18:15:00;125.83;125.85;125.81;125.84;26710
27/07/25;18:30:00;125.84;125.84;125.8;125.82;75840
27/07/25;18:45:00;125.82;125.87;125.8;125.87;144240
28/07/25;06:45:00;126.05;126.05;126.05;126.05;20180
28/07/25;07:00:00;126.02;126.03;125.33;125.72;746060
28/07/25;07:15:00;125.73;125.73;125.4;125.72;411690
28/07/25;07:30:00;125.67;125.73;125.51;125.65;147640
28/07/25;07:45:00;125.68;125.68;125.25;125.36;436500
28/07/25;08:00:00;125.36;125.62;125;125.19;1360010
28/07/25;08:15:00;125.19;125.33;125.02;125.19;322140
28/07/25;08:30:00;125.16;125.34;125.13;125.24;212430
28/07/25;08:45:00;125.24;125.55;125.21;125.53;273680
28/07/25;09:00:00;125.52;125.73;124.91;125.13;1586550
28/07/25;09:15:00;125.13;125.19;124.92;125.15;416800
28/07/25;09:30:00;125.15;125.15;124.66;124.88;1290620
28/07/25;09:45:00;124.87;124.94;124.49;124.88;915990
28/07/25;10:00:00;124.84;125.4;124.51;124.54;2745070
28/07/25;10:15:00;124.53;124.63;124.21;124.43;1511930
28/07/25;10:30:00;124.43;124.52;124.11;124.26;1330490
28/07/25;10:45:00;124.27;124.67;124.11;124.63;1710460
28/07/25;11:00:00;124.64;124.88;124.4;124.7;1335900
28/07/25;11:15:00;124.7;124.91;124.65;124.83;923910
28/07/25;11:30:00;124.83;124.96;124.52;124.93;900720
28/07/25;11:45:00;124.93;125.19;124.92;125.07;923170
28/07/25;12:00:00;125.08;125.1;124.67;124.75;1231930
28/07/25;12:15:00;124.76;125.4;124.76;125.22;1072110
28/07/25;12:30:00;125.22;125.38;124.94;125.18;1034550
28/07/25;12:45:00;125.16;125.22;124.93;124.94;305900
28/07/25;13:00:00;124.95;125.41;124.95;125.35;433160
28/07/25;13:15:00;125.35;125.44;124.93;124.99;719230
28/07/25;13:30:00;124.99;125.18;124.95;125.01;164150
28/07/25;13:45:00;125.05;125.08;124.73;124.88;474580
28/07/25;14:00:00;124.83;124.96;124.71;124.75;337510
28/07/25;14:15:00;124.76;125;124.64;124.65;408280
28/07/25;14:30:00;124.64;124.84;124.64;124.79;334830
28/07/25;14:45:00;124.79;124.98;123.95;124.1;2947710
28/07/25;15:00:00;124.1;124.1;122.92;123.14;5325920
28/07/25;15:15:00;123.13;123.5;122.6;122.83;4558220
28/07/25;15:30:00;122.82;123.28;122.71;123.16;1606450
28/07/25;15:45:00;123.19;123.43;123.16;123.41;968070
28/07/25;16:00:00;123.41;123.69;122.02;122.39;6184800
28/07/25;16:15:00;122.41;123.16;122.34;123.08;3237940
28/07/25;16:30:00;123.08;123.22;122.71;123.01;1431720
28/07/25;16:45:00;123.01;123.2;122.8;123.11;856970
28/07/25;17:00:00;123.1;123.26;122.78;122.82;868810
28/07/25;17:15:00;122.81;122.82;122.34;122.6;1276780
28/07/25;17:30:00;122.61;123.11;122.43;123.07;1175380
28/07/25;17:45:00;123.07;123.42;123.04;123.07;1213630
28/07/25;18:00:00;123.08;123.11;122.71;122.97;849430
28/07/25;18:15:00;122.97;123.08;122.74;122.78;903980
28/07/25;18:30:00;122.81;122.91;122.78;122.78;380620
28/07/25;18:45:00;122.78;122.78;122.78;122.78;20980
28/07/25;19:00:00;122.79;123.21;122.78;123.04;768010
28/07/25;19:15:00;123.04;123.2;122.92;123.13;703290
28/07/25;19:30:00;123.13;123.15;122.97;123.01;253140
28/07/25;19:45:00;123;123.08;122.76;122.8;295250
28/07/25;20:00:00;122.81;122.93;122.72;122.85;273790
28/07/25;20:15:00;122.85;122.99;122.79;122.9;201670
28/07/25;20:30:00;122.93;122.94;122.7;122.71;254270
28/07/25;20:45:00;122.71;122.88;122.66;122.75;449290
28/07/25;21:00:00;122.75;122.75;122.53;122.67;348660
28/07/25;21:15:00;122.66;122.75;122.61;122.73;273680
28/07/25;21:30:00;122.72;122.89;122.65;122.88;231500
28/07/25;21:45:00;122.89;122.89;122.72;122.77;131120
28/07/25;22:00:00;122.78;122.8;122.62;122.62;260070
28/07/25;22:15:00;122.63;122.75;122.58;122.68;188590
28/07/25;22:30:00;122.68;122.72;122.48;122.54;437660
28/07/25;22:45:00;122.54;122.69;122.52;122.66;223490
28/07/25;23:00:00;122.66;122.68;122.63;122.65;44770
28/07/25;23:15:00;122.64;122.65;122.5;122.57;209670
28/07/25;23:30:00;122.57;122.72;122.57;122.7;326090
28/07/25;23:45:00;122.7;122.88;122.7;122.86;266680
29/07/25;06:45:00;123.28;123.28;123.28;123.28;24280
29/07/25;07:00:00;123.28;123.3;122.9;122.94;233900
29/07/25;07:15:00;122.94;123.4;122.94;123.32;539170
29/07/25;07:30:00;123.33;123.49;123.08;123.15;360160
29/07/25;07:45:00;123.15;123.38;123.13;123.27;144830
29/07/25;08:00:00;123.26;123.31;123.17;123.3;88260
29/07/25;08:15:00;123.3;123.32;123.01;123.08;131350
29/07/25;08:30:00;123.08;123.2;123.08;123.2;26510
29/07/25;08:45:00;123.2;123.23;123.07;123.17;63030
29/07/25;09:00:00;123.17;123.17;122.66;122.75;580620
29/07/25;09:15:00;122.74;122.9;122.66;122.75;223690
29/07/25;09:30:00;122.75;123.02;122.73;122.81;285900
29/07/25;09:45:00;122.81;123.18;122.8;123.11;328100
29/07/25;10:00:00;123.11;123.38;123;123.22;888350
29/07/25;10:15:00;123.23;123.27;122.23;122.3;1876210
29/07/25;10:30:00;122.3;122.88;122.23;122.76;1165300
29/07/25;10:45:00;122.76;122.91;122.32;122.9;685150
29/07/25;11:00:00;122.89;123;122.33;122.78;2098080
29/07/25;11:15:00;122.79;123.16;122.78;122.95;1604100
29/07/25;11:30:00;122.95;123.1;122.7;122.87;514130
29/07/25;11:45:00;122.88;123.01;122.68;122.81;619950
29/07/25;12:00:00;122.82;122.89;122.41;122.62;744490
29/07/25;12:15:00;122.64;122.66;122.35;122.53;551930
29/07/25;12:30:00;122.53;122.68;122.46;122.5;422620
29/07/25;12:45:00;122.52;122.75;122.5;122.75;347200
29/07/25;13:00:00;122.75;122.82;122.58;122.65;385750
29/07/25;13:15:00;122.62;122.7;122.46;122.66;501480
29/07/25;13:30:00;122.65;123;122.54;122.88;876170
29/07/25;13:45:00;122.86;123.08;122.81;122.89;538740
29/07/25;14:00:00;122.9;123.3;122.83;123.17;767990
29/07/25;14:15:00;123.17;123.67;123.17;123.61;1745520
29/07/25;14:30:00;123.61;123.61;123.13;123.37;1131380
29/07/25;14:45:00;123.37;123.52;123.28;123.52;428040
29/07/25;15:00:00;123.52;123.7;123.5;123.7;521890
29/07/25;15:15:00;123.7;123.86;123.7;123.72;1101850
29/07/25;15:30:00;123.73;123.76;123.43;123.55;769120
29/07/25;15:45:00;123.55;123.74;123.46;123.72;402160
29/07/25;16:00:00;123.71;123.72;123.31;123.33;455590
29/07/25;16:15:00;123.35;123.4;123.12;123.39;628700
29/07/25;16:30:00;123.39;123.39;123;123.14;522900
29/07/25;16:45:00;123.13;123.36;123;123.22;598300
29/07/25;17:00:00;123.19;123.42;123.14;123.35;281900
29/07/25;17:15:00;123.33;123.43;123.24;123.27;268480
29/07/25;17:30:00;123.29;123.47;123.29;123.41;277830
29/07/25;17:45:00;123.41;123.75;123.39;123.74;611990
29/07/25;18:00:00;123.74;123.91;123.71;123.71;912240
29/07/25;18:15:00;123.7;123.7;123.4;123.41;410910
29/07/25;18:30:00;123.4;123.58;123.33;123.58;391490
29/07/25;18:45:00;123.53;123.53;123.53;123.53;6740
29/07/25;19:00:00;123.64;123.76;123.53;123.57;179250
29/07/25;19:15:00;123.55;123.65;123.46;123.61;196640
29/07/25;19:30:00;123.61;123.65;123.46;123.5;133370
29/07/25;19:45:00;123.51;123.58;123.45;123.5;76400
29/07/25;20:00:00;123.49;123.54;123.44;123.54;71140
29/07/25;20:15:00;123.54;123.63;123.53;123.57;81260
29/07/25;20:30:00;123.57;123.58;122.5;122.53;3138360
29/07/25;20:45:00;122.53;122.6;122.05;122.22;2364480
29/07/25;21:00:00;122.23;122.42;122.15;122.36;661070
29/07/25;21:15:00;122.38;122.47;122.29;122.44;301520
29/07/25;21:30:00;122.42;122.48;122.31;122.34;251290
29/07/25;21:45:00;122.36;122.48;122.3;122.45;246470
29/07/25;22:00:00;122.45;122.6;122.45;122.54;474910
29/07/25;22:15:00;122.54;122.67;122.51;122.66;209830
29/07/25;22:30:00;122.66;122.7;122.57;122.6;219720
29/07/25;22:45:00;122.58;122.65;122.45;122.61;536410
29/07/25;23:00:00;122.61;122.69;122.58;122.67;115610
29/07/25;23:15:00;122.67;123;122.65;122.8;565910
29/07/25;23:30:00;122.77;122.81;122.64;122.73;214900
29/07/25;23:45:00;122.74;122.76;122.66;122.69;83950
30/07/25;06:45:00;122.7;122.7;122.7;122.7;8190
30/07/25;07:00:00;122.7;122.89;122.26;122.45;504250
30/07/25;07:15:00;122.44;122.46;122.16;122.17;382630
30/07/25;07:30:00;122.16;122.4;122.1;122.4;371190
30/07/25;07:45:00;122.4;122.5;122.28;122.44;165330
30/07/25;08:00:00;122.43;122.68;122.29;122.57;202260
30/07/25;08:15:00;122.58;122.61;122.45;122.57;82610
30/07/25;08:30:00;122.57;122.89;122.46;122.47;376210
30/07/25;08:45:00;122.46;122.5;122.43;122.43;111610
30/07/25;09:00:00;122.44;122.64;122.38;122.5;447900
30/07/25;09:15:00;122.46;122.5;122.41;122.44;50970
30/07/25;09:30:00;122.45;122.7;122.45;122.55;199460
30/07/25;09:45:00;122.55;122.72;122.51;122.52;197720
30/07/25;10:00:00;122.53;122.53;121.65;122.22;2767480
30/07/25;10:15:00;122.22;122.25;122.1;122.12;465410
30/07/25;10:30:00;122.12;122.2;121.84;122.19;803840
30/07/25;10:45:00;122.19;122.55;122.16;122.31;691530
30/07/25;11:00:00;122.31;122.5;122.19;122.49;340560
30/07/25;11:15:00;122.49;122.71;122.32;122.47;380160
30/07/25;11:30:00;122.45;122.5;122.22;122.23;319730
30/07/25;11:45:00;122.22;122.4;122.13;122.38;215390
30/07/25;12:00:00;122.37;122.48;122.19;122.48;513480
30/07/25;12:15:00;122.45;122.47;122.15;122.28;406940
30/07/25;12:30:00;122.31;122.45;122.28;122.34;311780
30/07/25;12:45:00;122.35;122.36;121.96;121.99;692020
30/07/25;13:00:00;121.97;122.17;121.96;122.09;210090
30/07/25;13:15:00;122.1;122.28;122.02;122.04;253610
30/07/25;13:30:00;122.02;122.11;121.85;122.03;486970
30/07/25;13:45:00;122.06;122.34;122.02;122.19;626560
30/07/25;14:00:00;122.21;122.24;122.19;122.2;137590
30/07/25;14:15:00;122.2;122.2;121.92;122.09;374070
30/07/25;14:30:00;122.09;122.19;122.04;122.14;243300
30/07/25;14:45:00;122.15;122.28;122.09;122.1;288060
30/07/25;15:00:00;122.12;122.31;122.1;122.27;310850
30/07/25;15:15:00;122.25;122.27;121.5;121.73;2187530
30/07/25;15:30:00;121.74;121.83;121.52;121.52;917900
30/07/25;15:45:00;121.52;121.67;121.23;121.38;1781560
30/07/25;16:00:00;121.38;121.64;121.13;121.57;1040030
30/07/25;16:15:00;121.57;121.64;121.4;121.45;448700
30/07/25;16:30:00;121.47;121.58;121;121.13;1682030
30/07/25;16:45:00;121.13;121.35;121.13;121.3;651680
30/07/25;17:00:00;121.33;121.63;121.28;121.58;502990
30/07/25;17:15:00;121.59;121.6;121.21;121.41;448780
30/07/25;17:30:00;121.4;121.59;121.39;121.47;183250
30/07/25;17:45:00;121.48;121.57;121.34;121.48;180750
30/07/25;18:00:00;121.48;121.51;121.31;121.34;134010
30/07/25;18:15:00;121.33;121.44;121.27;121.3;154880
30/07/25;18:30:00;121.3;121.37;121.23;121.32;246070
30/07/25;18:45:00;121.31;121.31;121.31;121.31;21230
30/07/25;19:00:00;121.32;121.33;121.2;121.33;321700
30/07/25;19:15:00;121.32;121.44;121.27;121.32;176850
30/07/25;19:30:00;121.32;121.44;121.32;121.38;107710
30/07/25;19:45:00;121.38;121.39;121.1;121.1;294030
30/07/25;20:00:00;121.15;121.25;121.09;121.16;239780
30/07/25;20:15:00;121.17;121.18;121.07;121.13;337050
30/07/25;20:30:00;121.14;121.3;121.12;121.3;115120
30/07/25;20:45:00;121.3;121.3;121.19;121.24;155890
30/07/25;21:00:00;121.26;121.36;121.24;121.31;136240
30/07/25;21:15:00;121.32;121.36;121.21;121.3;215320
30/07/25;21:30:00;121.3;121.38;121.3;121.32;149820
30/07/25;21:45:00;121.35;121.37;121.2;121.24;62620
30/07/25;22:00:00;121.24;121.3;121.19;121.24;79720
30/07/25;22:15:00;121.24;121.3;121.23;121.27;35780
30/07/25;22:30:00;121.27;121.38;121.24;121.35;92800
30/07/25;22:45:00;121.38;121.38;121.35;121.36;45440
30/07/25;23:00:00;121.35;121.35;121.26;121.28;64270
30/07/25;23:15:00;121.28;121.36;121.25;121.36;165520
30/07/25;23:30:00;121.36;121.47;121.3;121.39;309300
30/07/25;23:45:00;121.38;121.45;121.34;121.34;148860
31/07/25;06:45:00;121.48;121.48;121.48;121.48;2260
31/07/25;07:00:00;121.35;121.59;121.29;121.48;164350
31/07/25;07:15:00;121.48;121.59;121.39;121.4;69690
31/07/25;07:30:00;121.42;121.86;121.4;121.85;410550
31/07/25;07:45:00;121.85;121.94;121.5;121.5;422790
31/07/25;08:00:00;121.5;121.75;121.35;121.7;375450
31/07/25;08:15:00;121.71;121.76;121.54;121.75;119370
31/07/25;08:30:00;121.76;121.86;121.73;121.78;185100
31/07/25;08:45:00;121.78;121.85;121.65;121.65;157810
31/07/25;09:00:00;121.69;121.94;121.65;121.94;365510
31/07/25;09:15:00;121.94;122.26;121.93;122.21;853930
31/07/25;09:30:00;122.2;122.2;122.05;122.07;391750
31/07/25;09:45:00;122.08;122.17;122;122.02;209220
31/07/25;10:00:00;122.01;122.42;122;122.08;1236140
31/07/25;10:15:00;122.08;122.08;121.61;121.82;851790
31/07/25;10:30:00;121.82;121.9;121.61;121.64;498980
31/07/25;10:45:00;121.65;121.65;121.28;121.45;1056990
31/07/25;11:00:00;121.49;121.68;121.43;121.43;360170
31/07/25;11:15:00;121.46;121.47;121.15;121.26;712370
31/07/25;11:30:00;121.25;121.44;121.2;121.27;487780
31/07/25;11:45:00;121.27;121.33;120.7;121.07;1515290
31/07/25;12:00:00;121.07;121.57;121.01;121.55;665780
31/07/25;12:15:00;121.54;121.6;121.47;121.58;324870
31/07/25;12:30:00;121.58;121.89;121.55;121.85;690980
31/07/25;12:45:00;121.85;122;121.77;121.78;620270
31/07/25;13:00:00;121.78;122;121.78;121.89;601820
31/07/25;13:15:00;121.89;121.92;121.7;121.9;228340
31/07/25;13:30:00;121.9;121.98;121.8;121.98;377790
31/07/25;13:45:00;121.98;122.18;121.88;121.88;1022500
31/07/25;14:00:00;121.9;122.11;121.9;122.03;155730
31/07/25;14:15:00;122.06;122.1;121.77;121.8;374730
31/07/25;14:30:00;121.8;121.88;121.65;121.67;428560
31/07/25;14:45:00;121.67;121.7;121.43;121.5;831820
31/07/25;15:00:00;121.5;121.5;121.31;121.39;554220
31/07/25;15:15:00;121.39;121.53;121.33;121.47;549920
31/07/25;15:30:00;121.46;121.6;121.44;121.46;573830
31/07/25;15:45:00;121.47;121.6;121.31;121.41;357230
31/07/25;16:00:00;121.4;121.58;121.35;121.46;213820
31/07/25;16:15:00;121.46;121.54;121.41;121.5;113120
31/07/25;16:30:00;121.5;122.19;121.49;122.04;1703980
31/07/25;16:45:00;122.01;122.08;121.86;122.01;267370
31/07/25;17:00:00;122.01;122.08;121.85;121.86;267720
31/07/25;17:15:00;121.86;122.06;121.79;121.92;252200
31/07/25;17:30:00;121.92;122.08;121.91;121.98;316750
31/07/25;17:45:00;121.98;122.08;121.93;122.06;227020
31/07/25;18:00:00;122.06;122.15;121.87;122.15;455950
31/07/25;18:15:00;122.14;122.4;122.12;122.26;773710
31/07/25;18:30:00;122.25;122.3;122.14;122.15;202530
31/07/25;18:45:00;122.12;122.12;122.12;122.12;41550
31/07/25;19:00:00;122.12;122.84;122.1;122.26;1398490
31/07/25;19:15:00;122.26;122.51;122.24;122.45;452010
31/07/25;19:30:00;122.45;122.48;122.25;122.26;113800
31/07/25;19:45:00;122.25;122.4;122.25;122.38;88320
31/07/25;20:00:00;122.38;122.49;122.38;122.48;144410
31/07/25;20:15:00;122.5;122.51;122.39;122.51;209860
31/07/25;20:30:00;122.47;122.71;122.47;122.63;332240
31/07/25;20:45:00;122.65;122.75;122.5;122.54;298270
31/07/25;21:00:00;122.55;122.61;122.42;122.42;194090
31/07/25;21:15:00;122.42;122.57;122.4;122.42;151190
31/07/25;21:30:00;122.41;122.41;122.18;122.25;277600
31/07/25;21:45:00;122.24;122.3;122.2;122.3;45910
31/07/25;22:00:00;122.3;122.43;122.28;122.28;123850
31/07/25;22:15:00;122.31;122.32;122.26;122.31;39100
31/07/25;22:30:00;122.32;122.32;122.28;122.32;15720
31/07/25;22:45:00;122.32;122.39;122.31;122.34;101090
31/07/25;23:00:00;122.34;122.61;122.34;122.61;289270
31/07/25;23:15:00;122.58;122.61;122.47;122.61;70290
31/07/25;23:30:00;122.57;122.75;122.49;122.72;254290
31/07/25;23:45:00;122.71;122.76;122.57;122.57;97410
01/08/25;06:45:00;123.01;123.01;123.01;123.01;107130
01/08/25;07:00:00;123;123.68;123;123.57;1696960
01/08/25;07:15:00;123.53;123.8;123.35;123.63;705520
01/08/25;07:30:00;123.64;124.29;123.58;123.86;1373940
01/08/25;07:45:00;123.86;124.39;123.85;124.22;1318160
01/08/25;08:00:00;124.21;124.33;124.05;124.05;829660
01/08/25;08:15:00;124.07;124.2;123.97;124.07;372580
01/08/25;08:30:00;124.06;124.84;124.06;124.32;1431810
01/08/25;08:45:00;124.33;124.4;124.09;124.1;784640
01/08/25;09:00:00;124.09;124.38;124;124.23;908460
01/08/25;09:15:00;124.22;124.23;124.04;124.08;672080
01/08/25;09:30:00;124.08;124.12;123.85;123.86;829780
01/08/25;09:45:00;123.86;124.15;123.71;124.03;1094680
01/08/25;10:00:00;124.02;124.26;123.63;123.63;1272260
01/08/25;10:15:00;123.64;123.78;123.41;123.55;1504690
01/08/25;10:30:00;123.55;123.67;123.49;123.6;485630
01/08/25;10:45:00;123.59;123.76;123.56;123.66;492040
01/08/25;11:00:00;123.66;123.72;123.47;123.52;361220
01/08/25;11:15:00;123.57;123.58;123.4;123.44;278400
01/08/25;11:30:00;123.43;123.45;123.32;123.35;717740
01/08/25;11:45:00;123.35;123.68;123.33;123.63;435960
01/08/25;12:00:00;123.64;123.64;123.47;123.5;156610
01/08/25;12:15:00;123.5;123.57;123.15;123.34;825400
01/08/25;12:30:00;123.32;123.42;123.21;123.22;232680
01/08/25;12:45:00;123.21;123.31;123.01;123.3;468170
01/08/25;13:00:00;123.3;123.36;123.05;123.1;376660
01/08/25;13:15:00;123.09;123.33;123.02;123.31;551150
01/08/25;13:30:00;123.32;123.48;123.28;123.37;694420
01/08/25;13:45:00;123.36;123.4;123.18;123.29;220350
01/08/25;14:00:00;123.27;123.29;122.88;123.05;587290
01/08/25;14:15:00;123.04;123.11;122.73;123;1222210
01/08/25;14:30:00;123;123;122.6;122.81;1309020
01/08/25;14:45:00;122.82;122.87;121.9;122.23;2771830
01/08/25;15:00:00;122.22;122.41;122.08;122.38;1098810
01/08/25;15:15:00;122.39;122.57;122.34;122.36;532700
01/08/25;15:30:00;122.36;122.49;122.27;122.37;380300
01/08/25;15:45:00;122.37;122.43;121.9;121.93;887120
01/08/25;16:00:00;121.93;122.38;121.89;122.34;616740
01/08/25;16:15:00;122.33;122.45;122.23;122.41;302230
01/08/25;16:30:00;122.4;122.45;122.35;122.45;295400
01/08/25;16:45:00;122.45;122.45;122.1;122.26;325810
01/08/25;17:00:00;122.26;122.29;122;122.04;304210
01/08/25;17:15:00;122.03;122.26;122.01;122.25;143580
01/08/25;17:30:00;122.25;122.35;122.2;122.33;275990
01/08/25;17:45:00;122.33;122.4;122.3;122.39;423620
01/08/25;18:00:00;122.38;122.38;122.07;122.09;352340
01/08/25;18:15:00;122.07;122.15;122.03;122.13;214280
01/08/25;18:30:00;122.13;122.13;122.04;122.04;260680
01/08/25;18:45:00;122.03;122.03;122.03;122.03;17630
01/08/25;19:00:00;122.04;122.29;122;122.29;217860
01/08/25;19:15:00;122.29;122.3;122.14;122.25;127620
01/08/25;19:30:00;122.24;122.34;122.17;122.24;144590
01/08/25;19:45:00;122.26;122.41;121.1;121.33;3284050
01/08/25;20:00:00;121.33;121.34;120.12;121.33;5922580
01/08/25;20:15:00;121.32;121.42;121.11;121.18;756690
01/08/25;20:30:00;121.19;121.57;121.14;121.52;1003890
01/08/25;20:45:00;121.51;121.79;121.34;121.78;945620
01/08/25;21:00:00;121.77;121.81;121.55;121.67;222750
01/08/25;21:15:00;121.67;121.88;121.66;121.86;191310
01/08/25;21:30:00;121.86;122.02;121.71;121.92;349540
01/08/25;21:45:00;121.93;121.96;121.78;121.93;132790
01/08/25;22:00:00;121.95;121.95;121.38;121.64;401000
01/08/25;22:15:00;121.64;121.7;121.5;121.66;194710
01/08/25;22:30:00;121.63;121.71;121.62;121.66;81610
01/08/25;22:45:00;121.66;121.87;121.65;121.73;212180
01/08/25;23:00:00;121.79;121.85;121.68;121.8;187990
01/08/25;23:15:00;121.8;122;121.7;121.72;374480
01/08/25;23:30:00;121.72;121.86;121.55;121.57;380270
01/08/25;23:45:00;121.56;121.65;121.47;121.63;255240
04/08/25;06:45:00;122.33;122.33;122.33;122.33;28540
04/08/25;07:00:00;122.33;122.66;122.17;122.58;1146600
04/08/25;07:15:00;122.57;122.66;122.44;122.44;185980
04/08/25;07:30:00;122.44;122.45;122.18;122.35;244640
04/08/25;07:45:00;122.35;122.39;122.25;122.26;137360
04/08/25;08:00:00;122.25;122.41;122.25;122.41;69570
04/08/25;08:15:00;122.4;122.4;122.25;122.36;347330
04/08/25;08:30:00;122.37;122.38;122.26;122.27;48830
04/08/25;08:45:00;122.27;122.34;122.25;122.26;106570
04/08/25;09:00:00;122.26;122.29;121.81;122.02;799070
04/08/25;09:15:00;122.02;122.12;121.75;121.91;728760
04/08/25;09:30:00;121.92;122.09;121.92;121.98;216160
04/08/25;09:45:00;121.99;122.14;121.83;121.99;354360
04/08/25;10:00:00;121.97;122.02;121.8;121.97;418290
04/08/25;10:15:00;121.97;122.09;121.85;121.95;439230
04/08/25;10:30:00;121.93;122.44;121.93;122.4;835820
04/08/25;10:45:00;122.39;123.12;122.38;122.92;2244240
04/08/25;11:00:00;122.92;123.25;122.79;123.18;980000
04/08/25;11:15:00;123.2;123.37;123.02;123.02;1277800
04/08/25;11:30:00;123.02;123.19;123.02;123.05;565110
04/08/25;11:45:00;123.05;123.07;122.71;122.87;587970
04/08/25;12:00:00;122.88;123.11;122.81;122.84;359680
04/08/25;12:15:00;122.87;123.47;122.87;123.23;1258650
04/08/25;12:30:00;123.24;123.36;123.04;123.35;400690
04/08/25;12:45:00;123.35;123.36;123.14;123.25;274290
04/08/25;13:00:00;123.25;123.29;123.02;123.24;190610
04/08/25;13:15:00;123.23;123.28;123.08;123.22;181730
04/08/25;13:30:00;123.22;123.67;123.18;123.65;1246760
04/08/25;13:45:00;123.64;124;123.53;123.96;2452700
04/08/25;14:00:00;123.96;124.33;123.88;124.28;2901700
04/08/25;14:15:00;124.28;124.42;124.2;124.38;2451150
04/08/25;14:30:00;124.38;124.47;124.21;124.21;1556120
04/08/25;14:45:00;124.21;124.31;124.18;124.24;2236020
04/08/25;15:00:00;124.24;124.44;124.17;124.25;1285280
04/08/25;15:15:00;124.26;124.28;123.93;124.1;1112980
04/08/25;15:30:00;124.11;124.45;124.11;124.37;900220
04/08/25;15:45:00;124.38;124.68;124.38;124.5;1527930
04/08/25;16:00:00;124.51;124.88;124.46;124.73;1809440
04/08/25;16:15:00;124.73;124.98;124.7;124.88;1546710
04/08/25;16:30:00;124.86;124.98;124.66;124.7;1762800
04/08/25;16:45:00;124.7;124.87;124.58;124.6;1041620
04/08/25;17:00:00;124.6;124.91;124.42;124.8;1823930
04/08/25;17:15:00;124.8;125.54;124.79;125.31;3888510
04/08/25;17:30:00;125.31;125.55;125.3;125.5;2180020
04/08/25;17:45:00;125.5;125.7;124.94;125.09;3827910
04/08/25;18:00:00;125.09;125.5;125.05;125.13;1672180
04/08/25;18:15:00;125.16;125.75;125.05;125.64;2295770
04/08/25;18:30:00;125.63;126.05;125.6;125.81;2116800
04/08/25;18:45:00;125.8;125.8;125.8;125.8;43630
04/08/25;19:00:00;125.66;125.82;125.64;125.71;674460
04/08/25;19:15:00;125.72;125.81;125.66;125.77;510380
04/08/25;19:30:00;125.78;125.79;125.11;125.22;1376620
04/08/25;19:45:00;125.23;125.52;125.2;125.45;574880
04/08/25;20:00:00;125.44;125.63;125.24;125.24;426360
04/08/25;20:15:00;125.24;125.36;125.11;125.31;875480
04/08/25;20:30:00;125.29;125.76;125.25;125.72;527710
04/08/25;20:45:00;125.72;125.81;125.59;125.65;417760
04/08/25;21:00:00;125.64;125.71;125.46;125.48;194880
04/08/25;21:15:00;125.48;125.57;125.35;125.35;255750
04/08/25;21:30:00;125.37;125.54;125.34;125.5;209580
04/08/25;21:45:00;125.5;125.72;125.41;125.7;463600
04/08/25;22:00:00;125.71;125.71;125.54;125.68;344160
